zone	zone_name	target_name	target_identity	tx	tz	ty	edge_id	from_zone	from_zone_name	sx	sz	sy	mission_step_ids	status	waypoints	start_snap	end_snap	start_valid	end_valid
230	Southern San d'Oria	Violitte		-74.532	-55.324	1.999	812004986	231	Northern San d'Oria	-0.004	54.388	-4.182	mission:San d'Oria:11:step-008,mission:San d'Oria:2:step-003,mission:San d'Oria:3:step-015,mission:San d'Oria:5:step-008	mesh-connected	10	1.849	0.000	1	1
230	Southern San d'Oria	Violitte	npc:v1:230:17719307	-74.532	-55.324	1.999	812855930	100	West Ronfaure	-110.465	-54.469	-2.083	mission:San d'Oria:11:step-008,mission:San d'Oria:2:step-003,mission:San d'Oria:3:step-015,mission:San d'Oria:5:step-008	mesh-connected	5	1.883	0.000	1	1
230	Southern San d'Oria	Violitte	npc:v1:230:17719307	-74.532	-55.324	1.999	846475898	101	East Ronfaure	110.234	-54.223	-2.127	mission:San d'Oria:11:step-008,mission:San d'Oria:2:step-003,mission:San d'Oria:3:step-015,mission:San d'Oria:5:step-008	mesh-connected	17	1.927	0.000	1	1
230	Southern San d'Oria	Violitte	npc:v1:230:17719307	-74.532	-55.324	1.999	812805498	230	Southern San d'Oria	162.591	162.423	-4.103	mission:San d'Oria:11:step-008,mission:San d'Oria:2:step-003,mission:San d'Oria:3:step-015,mission:San d'Oria:5:step-008	mesh-connected	30	1.903	0.000	1	1
230	Southern San d'Oria	Violitte	npc:v1:230:17719307	-74.532	-55.324	1.999	812004986	231	Northern San d'Oria	-0.004	54.388	-4.182	mission:San d'Oria:11:step-008,mission:San d'Oria:2:step-003,mission:San d'Oria:3:step-015,mission:San d'Oria:5:step-008	mesh-connected	10	1.849	0.000	1	1
231	Northern San d'Oria	Arnau		149.892	141.873	-0.601	875704442	2	Carpenters' Landing	-127.472	195.478	10.500	mission:San d'Oria:24:step-005,mission:San d'Oria:3:step-002	mesh-no-path	1	282.715	0.000	1	1
231	Northern San d'Oria	Arnau		149.892	141.873	-0.601	846410362	100	West Ronfaure	-248.893	44.026	4.640	mission:San d'Oria:24:step-005,mission:San d'Oria:3:step-002	mesh-no-path	1	410.647	0.000	1	1
231	Northern San d'Oria	Arnau		149.892	141.873	-0.601	1634939514	100	West Ronfaure	-234.393	106.009	-5.741	mission:San d'Oria:24:step-005,mission:San d'Oria:3:step-002	mesh-no-path	1	385.989	0.000	1	1
231	Northern San d'Oria	Arnau		149.892	141.873	-0.601	879048314	230	Southern San d'Oria	0.007	-32.470	-2.315	mission:San d'Oria:24:step-005,mission:San d'Oria:3:step-002	mesh-no-path	1	229.922	0.000	1	1
231	Northern San d'Oria	Arnau		149.892	141.873	-0.601	846359930	231	Northern San d'Oria	132.764	-6.178	-2.320	mission:San d'Oria:24:step-005,mission:San d'Oria:3:step-002	mesh-no-path	1	149.048	0.000	1	1
231	Northern San d'Oria	Arnau		149.892	141.873	-0.601	812070522	232	Port San d'Oria	-125.375	268.640	11.949	mission:San d'Oria:24:step-005,mission:San d'Oria:3:step-002	mesh-no-path	1	303.314	0.000	1	1
231	Northern San d'Oria	Arnau	npc:v1:231:17723406	149.892	141.873	-0.601	875704442	2	Carpenters' Landing	-127.472	195.478	10.500	mission:San d'Oria:24:step-005,mission:San d'Oria:3:step-002	mesh-no-path	1	282.715	0.000	1	1
231	Northern San d'Oria	Arnau	npc:v1:231:17723406	149.892	141.873	-0.601	846410362	100	West Ronfaure	-248.893	44.026	4.640	mission:San d'Oria:24:step-005,mission:San d'Oria:3:step-002	mesh-no-path	1	410.647	0.000	1	1
231	Northern San d'Oria	Arnau	npc:v1:231:17723406	149.892	141.873	-0.601	1634939514	100	West Ronfaure	-234.393	106.009	-5.741	mission:San d'Oria:24:step-005,mission:San d'Oria:3:step-002	mesh-no-path	1	385.989	0.000	1	1
231	Northern San d'Oria	Arnau	npc:v1:231:17723406	149.892	141.873	-0.601	879048314	230	Southern San d'Oria	0.007	-32.470	-2.315	mission:San d'Oria:24:step-005,mission:San d'Oria:3:step-002	mesh-no-path	1	229.922	0.000	1	1
231	Northern San d'Oria	Arnau	npc:v1:231:17723406	149.892	141.873	-0.601	846359930	231	Northern San d'Oria	132.764	-6.178	-2.320	mission:San d'Oria:24:step-005,mission:San d'Oria:3:step-002	mesh-no-path	1	149.048	0.000	1	1
231	Northern San d'Oria	Arnau	npc:v1:231:17723406	149.892	141.873	-0.601	812070522	232	Port San d'Oria	-125.375	268.640	11.949	mission:San d'Oria:24:step-005,mission:San d'Oria:3:step-002	mesh-no-path	1	303.314	0.000	1	1
231	Northern San d'Oria	Baraka		38.615	-5.645	-2.000	875704442	2	Carpenters' Landing	-127.472	195.478	10.500	mission:Bastok:10:step-005,mission:Bastok:6:step-005,mission:Bastok:7:step-005,mission:Bastok:8:step-005,mission:Bastok:9:step-005	mesh-no-path	1	261.135	0.000	1	1
231	Northern San d'Oria	Baraka		38.615	-5.645	-2.000	846410362	100	West Ronfaure	-248.893	44.026	4.640	mission:Bastok:10:step-005,mission:Bastok:6:step-005,mission:Bastok:7:step-005,mission:Bastok:8:step-005,mission:Bastok:9:step-005	mesh-no-path	1	291.843	0.000	1	1
231	Northern San d'Oria	Baraka		38.615	-5.645	-2.000	1634939514	100	West Ronfaure	-234.393	106.009	-5.741	mission:Bastok:10:step-005,mission:Bastok:6:step-005,mission:Bastok:7:step-005,mission:Bastok:8:step-005,mission:Bastok:9:step-005	mesh-no-path	1	294.981	0.000	1	1
231	Northern San d'Oria	Baraka		38.615	-5.645	-2.000	879048314	230	Southern San d'Oria	0.007	-32.470	-2.315	mission:Bastok:10:step-005,mission:Bastok:6:step-005,mission:Bastok:7:step-005,mission:Bastok:8:step-005,mission:Bastok:9:step-005	mesh-no-path	1	47.013	0.000	1	1
231	Northern San d'Oria	Baraka		38.615	-5.645	-2.000	846359930	231	Northern San d'Oria	132.764	-6.178	-2.320	mission:Bastok:10:step-005,mission:Bastok:6:step-005,mission:Bastok:7:step-005,mission:Bastok:8:step-005,mission:Bastok:9:step-005	mesh-no-path	1	94.151	0.000	1	1
231	Northern San d'Oria	Baraka		38.615	-5.645	-2.000	812070522	232	Port San d'Oria	-125.375	268.640	11.949	mission:Bastok:10:step-005,mission:Bastok:6:step-005,mission:Bastok:7:step-005,mission:Bastok:8:step-005,mission:Bastok:9:step-005	mesh-no-path	1	319.874	0.000	1	1
231	Northern San d'Oria	Baraka	npc:v1:231:17723454	38.615	-5.645	-2.000	875704442	2	Carpenters' Landing	-127.472	195.478	10.500	mission:Bastok:10:step-005,mission:Bastok:6:step-005,mission:Bastok:7:step-005,mission:Bastok:8:step-005,mission:Bastok:9:step-005	mesh-no-path	1	261.135	0.000	1	1
231	Northern San d'Oria	Baraka	npc:v1:231:17723454	38.615	-5.645	-2.000	846410362	100	West Ronfaure	-248.893	44.026	4.640	mission:Bastok:10:step-005,mission:Bastok:6:step-005,mission:Bastok:7:step-005,mission:Bastok:8:step-005,mission:Bastok:9:step-005	mesh-no-path	1	291.843	0.000	1	1
231	Northern San d'Oria	Baraka	npc:v1:231:17723454	38.615	-5.645	-2.000	1634939514	100	West Ronfaure	-234.393	106.009	-5.741	mission:Bastok:10:step-005,mission:Bastok:6:step-005,mission:Bastok:7:step-005,mission:Bastok:8:step-005,mission:Bastok:9:step-005	mesh-no-path	1	294.981	0.000	1	1
231	Northern San d'Oria	Baraka	npc:v1:231:17723454	38.615	-5.645	-2.000	879048314	230	Southern San d'Oria	0.007	-32.470	-2.315	mission:Bastok:10:step-005,mission:Bastok:6:step-005,mission:Bastok:7:step-005,mission:Bastok:8:step-005,mission:Bastok:9:step-005	mesh-no-path	1	47.013	0.000	1	1
231	Northern San d'Oria	Baraka	npc:v1:231:17723454	38.615	-5.645	-2.000	846359930	231	Northern San d'Oria	132.764	-6.178	-2.320	mission:Bastok:10:step-005,mission:Bastok:6:step-005,mission:Bastok:7:step-005,mission:Bastok:8:step-005,mission:Bastok:9:step-005	mesh-no-path	1	94.151	0.000	1	1
231	Northern San d'Oria	Baraka	npc:v1:231:17723454	38.615	-5.645	-2.000	812070522	232	Port San d'Oria	-125.375	268.640	11.949	mission:Bastok:10:step-005,mission:Bastok:6:step-005,mission:Bastok:7:step-005,mission:Bastok:8:step-005,mission:Bastok:9:step-005	mesh-no-path	1	319.874	0.000	1	1
231	Northern San d'Oria	Door:Papal Chambers		130.327	122.323	-13.002	875704442	2	Carpenters' Landing	-127.472	195.478	10.500	mission:San d'Oria:5:step-016	mesh-connected	30	1.300	0.000	1	1
231	Northern San d'Oria	Door:Papal Chambers		130.327	122.323	-13.002	846410362	100	West Ronfaure	-248.893	44.026	4.640	mission:San d'Oria:5:step-016	mesh-connected	33	2.160	0.000	1	1
231	Northern San d'Oria	Door:Papal Chambers		130.327	122.323	-13.002	1634939514	100	West Ronfaure	-234.393	106.009	-5.741	mission:San d'Oria:5:step-016	mesh-connected	29	1.541	0.000	1	1
231	Northern San d'Oria	Door:Papal Chambers		130.327	122.323	-13.002	879048314	230	Southern San d'Oria	0.007	-32.470	-2.315	mission:San d'Oria:5:step-016	mesh-connected	18	2.115	0.000	1	1
231	Northern San d'Oria	Door:Papal Chambers		130.327	122.323	-13.002	846359930	231	Northern San d'Oria	132.764	-6.178	-2.320	mission:San d'Oria:5:step-016	mesh-connected	29	2.120	0.000	1	1
231	Northern San d'Oria	Door:Papal Chambers		130.327	122.323	-13.002	812070522	232	Port San d'Oria	-125.375	268.640	11.949	mission:San d'Oria:5:step-016	mesh-connected	31	0.149	0.000	1	1
231	Northern San d'Oria	Door:Papal Chambers	object:v1:231:17723548	130.327	122.323	-13.002	875704442	2	Carpenters' Landing	-127.472	195.478	10.500	mission:San d'Oria:5:step-016	mesh-connected	30	1.300	0.000	1	1
231	Northern San d'Oria	Door:Papal Chambers	object:v1:231:17723548	130.327	122.323	-13.002	846410362	100	West Ronfaure	-248.893	44.026	4.640	mission:San d'Oria:5:step-016	mesh-connected	33	2.160	0.000	1	1
231	Northern San d'Oria	Door:Papal Chambers	object:v1:231:17723548	130.327	122.323	-13.002	1634939514	100	West Ronfaure	-234.393	106.009	-5.741	mission:San d'Oria:5:step-016	mesh-connected	29	1.541	0.000	1	1
231	Northern San d'Oria	Door:Papal Chambers	object:v1:231:17723548	130.327	122.323	-13.002	879048314	230	Southern San d'Oria	0.007	-32.470	-2.315	mission:San d'Oria:5:step-016	mesh-connected	18	2.115	0.000	1	1
231	Northern San d'Oria	Door:Papal Chambers	object:v1:231:17723548	130.327	122.323	-13.002	846359930	231	Northern San d'Oria	132.764	-6.178	-2.320	mission:San d'Oria:5:step-016	mesh-connected	29	2.120	0.000	1	1
231	Northern San d'Oria	Door:Papal Chambers	object:v1:231:17723548	130.327	122.323	-13.002	812070522	232	Port San d'Oria	-125.375	268.640	11.949	mission:San d'Oria:5:step-016	mesh-connected	31	0.149	0.000	1	1
231	Northern San d'Oria	Elesca		-10.548	48.896	0.499	875704442	2	Carpenters' Landing	-127.472	195.478	10.500	mission:San d'Oria:11:step-008,mission:San d'Oria:2:step-003,mission:San d'Oria:3:step-015	mesh-connected	14	1.300	0.000	1	1
231	Northern San d'Oria	Elesca		-10.548	48.896	0.499	846410362	100	West Ronfaure	-248.893	44.026	4.640	mission:San d'Oria:11:step-008,mission:San d'Oria:2:step-003,mission:San d'Oria:3:step-015	mesh-connected	15	2.160	0.000	1	1
231	Northern San d'Oria	Elesca		-10.548	48.896	0.499	1634939514	100	West Ronfaure	-234.393	106.009	-5.741	mission:San d'Oria:11:step-008,mission:San d'Oria:2:step-003,mission:San d'Oria:3:step-015	mesh-connected	11	1.541	0.000	1	1
231	Northern San d'Oria	Elesca		-10.548	48.896	0.499	879048314	230	Southern San d'Oria	0.007	-32.470	-2.315	mission:San d'Oria:11:step-008,mission:San d'Oria:2:step-003,mission:San d'Oria:3:step-015	mesh-connected	4	2.115	0.000	1	1
231	Northern San d'Oria	Elesca		-10.548	48.896	0.499	846359930	231	Northern San d'Oria	132.764	-6.178	-2.320	mission:San d'Oria:11:step-008,mission:San d'Oria:2:step-003,mission:San d'Oria:3:step-015	mesh-connected	14	2.120	0.000	1	1
231	Northern San d'Oria	Elesca		-10.548	48.896	0.499	812070522	232	Port San d'Oria	-125.375	268.640	11.949	mission:San d'Oria:11:step-008,mission:San d'Oria:2:step-003,mission:San d'Oria:3:step-015	mesh-connected	15	0.149	0.000	1	1
231	Northern San d'Oria	Elesca	npc:v1:231:17723403	-10.548	48.896	0.499	875704442	2	Carpenters' Landing	-127.472	195.478	10.500	mission:San d'Oria:11:step-008,mission:San d'Oria:2:step-003,mission:San d'Oria:3:step-015	mesh-connected	14	1.300	0.000	1	1
231	Northern San d'Oria	Elesca	npc:v1:231:17723403	-10.548	48.896	0.499	846410362	100	West Ronfaure	-248.893	44.026	4.640	mission:San d'Oria:11:step-008,mission:San d'Oria:2:step-003,mission:San d'Oria:3:step-015	mesh-connected	15	2.160	0.000	1	1
231	Northern San d'Oria	Elesca	npc:v1:231:17723403	-10.548	48.896	0.499	1634939514	100	West Ronfaure	-234.393	106.009	-5.741	mission:San d'Oria:11:step-008,mission:San d'Oria:2:step-003,mission:San d'Oria:3:step-015	mesh-connected	11	1.541	0.000	1	1
231	Northern San d'Oria	Elesca	npc:v1:231:17723403	-10.548	48.896	0.499	879048314	230	Southern San d'Oria	0.007	-32.470	-2.315	mission:San d'Oria:11:step-008,mission:San d'Oria:2:step-003,mission:San d'Oria:3:step-015	mesh-connected	4	2.115	0.000	1	1
231	Northern San d'Oria	Elesca	npc:v1:231:17723403	-10.548	48.896	0.499	846359930	231	Northern San d'Oria	132.764	-6.178	-2.320	mission:San d'Oria:11:step-008,mission:San d'Oria:2:step-003,mission:San d'Oria:3:step-015	mesh-connected	14	2.120	0.000	1	1
231	Northern San d'Oria	Elesca	npc:v1:231:17723403	-10.548	48.896	0.499	812070522	232	Port San d'Oria	-125.375	268.640	11.949	mission:San d'Oria:11:step-008,mission:San d'Oria:2:step-003,mission:San d'Oria:3:step-015	mesh-connected	15	0.149	0.000	1	1
231	Northern San d'Oria	Grilau		-241.987	57.887	7.999	875704442	2	Carpenters' Landing	-127.472	195.478	10.500	mission:San d'Oria:12:step-003,mission:San d'Oria:1:step-004,mission:San d'Oria:5:step-007	mesh-connected	14	1.300	0.000	1	1
231	Northern San d'Oria	Grilau		-241.987	57.887	7.999	846410362	100	West Ronfaure	-248.893	44.026	4.640	mission:San d'Oria:12:step-003,mission:San d'Oria:1:step-004,mission:San d'Oria:5:step-007	mesh-connected	4	2.160	0.000	1	1
231	Northern San d'Oria	Grilau		-241.987	57.887	7.999	1634939514	100	West Ronfaure	-234.393	106.009	-5.741	mission:San d'Oria:12:step-003,mission:San d'Oria:1:step-004,mission:San d'Oria:5:step-007	mesh-connected	9	1.541	0.000	1	1
231	Northern San d'Oria	Grilau		-241.987	57.887	7.999	879048314	230	Southern San d'Oria	0.007	-32.470	-2.315	mission:San d'Oria:12:step-003,mission:San d'Oria:1:step-004,mission:San d'Oria:5:step-007	mesh-connected	17	2.115	0.000	1	1
231	Northern San d'Oria	Grilau		-241.987	57.887	7.999	846359930	231	Northern San d'Oria	132.764	-6.178	-2.320	mission:San d'Oria:12:step-003,mission:San d'Oria:1:step-004,mission:San d'Oria:5:step-007	mesh-connected	23	2.120	0.000	1	1
231	Northern San d'Oria	Grilau		-241.987	57.887	7.999	812070522	232	Port San d'Oria	-125.375	268.640	11.949	mission:San d'Oria:12:step-003,mission:San d'Oria:1:step-004,mission:San d'Oria:5:step-007	mesh-connected	15	0.149	0.000	1	1
231	Northern San d'Oria	Grilau	npc:v1:231:17723426	-241.987	57.887	7.999	875704442	2	Carpenters' Landing	-127.472	195.478	10.500	mission:Bastok:10:step-001,mission:Bastok:11:step-001,mission:Bastok:12:step-002,mission:Bastok:12:step-023,mission:Bastok:13:step-001,mission:Bastok:15:step-002,mission:Bastok:17:step-001,mission:Bastok:18:step-001,mission:Bastok:19:step-001,mission:Bastok:1:step-001,mission:Bastok:20:step-001,mission:Bastok:22:step-001,mission:Bastok:23:step-001,mission:Bastok:24:step-001,mission:Bastok:2:step-001,mission:Bastok:3:step-001,mission:Bastok:3:step-013,mission:Bastok:4:step-001,mission:Bastok:5:step-001,mission:Bastok:6:step-001,mission:Bastok:7:step-001,mission:Bastok:8:step-001,mission:Bastok:9:step-001,mission:San d'Oria:12:step-001,mission:San d'Oria:12:step-002,mission:San d'Oria:12:step-003,mission:San d'Oria:12:step-007,mission:San d'Oria:13:step-002,mission:San d'Oria:15:step-005,mission:San d'Oria:17:step-001,mission:San d'Oria:18:step-001,mission:San d'Oria:18:step-023,mission:San d'Oria:18:step-024,mission:San d'Oria:18:step-029,mission:San d'Oria:19:step-001,mission:San d'Oria:1:step-001,mission:San d'Oria:1:step-004,mission:San d'Oria:1:step-007,mission:San d'Oria:20:step-002,mission:San d'Oria:20:step-004,mission:San d'Oria:21:step-001,mission:San d'Oria:22:step-001,mission:San d'Oria:23:step-001,mission:San d'Oria:24:step-001,mission:San d'Oria:2:step-001,mission:San d'Oria:2:step-012,mission:San d'Oria:3:step-001,mission:San d'Oria:3:step-026,mission:San d'Oria:4:step-003,mission:San d'Oria:4:step-024,mission:San d'Oria:5:step-004,mission:San d'Oria:5:step-007,mission:San d'Oria:5:step-015,mission:Windurst:10:step-002,mission:Windurst:11:step-003,mission:Windurst:13:step-003,mission:Windurst:17:step-003,mission:Windurst:18:step-002,mission:Windurst:19:step-001,mission:Windurst:1:step-002,mission:Windurst:20:step-002,mission:Windurst:21:step-002,mission:Windurst:23:step-003,mission:Windurst:3:step-023,mission:Windurst:4:step-002,mission:Windurst:6:step-002,mission:Windurst:7:step-002,mission:Windurst:8:step-002,mission:Windurst:9:step-002	mesh-connected	14	1.300	0.000	1	1
231	Northern San d'Oria	Grilau	npc:v1:231:17723426	-241.987	57.887	7.999	846410362	100	West Ronfaure	-248.893	44.026	4.640	mission:Bastok:10:step-001,mission:Bastok:11:step-001,mission:Bastok:12:step-002,mission:Bastok:12:step-023,mission:Bastok:13:step-001,mission:Bastok:15:step-002,mission:Bastok:17:step-001,mission:Bastok:18:step-001,mission:Bastok:19:step-001,mission:Bastok:1:step-001,mission:Bastok:20:step-001,mission:Bastok:22:step-001,mission:Bastok:23:step-001,mission:Bastok:24:step-001,mission:Bastok:2:step-001,mission:Bastok:3:step-001,mission:Bastok:3:step-013,mission:Bastok:4:step-001,mission:Bastok:5:step-001,mission:Bastok:6:step-001,mission:Bastok:7:step-001,mission:Bastok:8:step-001,mission:Bastok:9:step-001,mission:San d'Oria:12:step-001,mission:San d'Oria:12:step-002,mission:San d'Oria:12:step-003,mission:San d'Oria:12:step-007,mission:San d'Oria:13:step-002,mission:San d'Oria:15:step-005,mission:San d'Oria:17:step-001,mission:San d'Oria:18:step-001,mission:San d'Oria:18:step-023,mission:San d'Oria:18:step-024,mission:San d'Oria:18:step-029,mission:San d'Oria:19:step-001,mission:San d'Oria:1:step-001,mission:San d'Oria:1:step-004,mission:San d'Oria:1:step-007,mission:San d'Oria:20:step-002,mission:San d'Oria:20:step-004,mission:San d'Oria:21:step-001,mission:San d'Oria:22:step-001,mission:San d'Oria:23:step-001,mission:San d'Oria:24:step-001,mission:San d'Oria:2:step-001,mission:San d'Oria:2:step-012,mission:San d'Oria:3:step-001,mission:San d'Oria:3:step-026,mission:San d'Oria:4:step-003,mission:San d'Oria:4:step-024,mission:San d'Oria:5:step-004,mission:San d'Oria:5:step-007,mission:San d'Oria:5:step-015,mission:Windurst:10:step-002,mission:Windurst:11:step-003,mission:Windurst:13:step-003,mission:Windurst:17:step-003,mission:Windurst:18:step-002,mission:Windurst:19:step-001,mission:Windurst:1:step-002,mission:Windurst:20:step-002,mission:Windurst:21:step-002,mission:Windurst:23:step-003,mission:Windurst:3:step-023,mission:Windurst:4:step-002,mission:Windurst:6:step-002,mission:Windurst:7:step-002,mission:Windurst:8:step-002,mission:Windurst:9:step-002	mesh-connected	4	2.160	0.000	1	1
231	Northern San d'Oria	Grilau	npc:v1:231:17723426	-241.987	57.887	7.999	1634939514	100	West Ronfaure	-234.393	106.009	-5.741	mission:Bastok:10:step-001,mission:Bastok:11:step-001,mission:Bastok:12:step-002,mission:Bastok:12:step-023,mission:Bastok:13:step-001,mission:Bastok:15:step-002,mission:Bastok:17:step-001,mission:Bastok:18:step-001,mission:Bastok:19:step-001,mission:Bastok:1:step-001,mission:Bastok:20:step-001,mission:Bastok:22:step-001,mission:Bastok:23:step-001,mission:Bastok:24:step-001,mission:Bastok:2:step-001,mission:Bastok:3:step-001,mission:Bastok:3:step-013,mission:Bastok:4:step-001,mission:Bastok:5:step-001,mission:Bastok:6:step-001,mission:Bastok:7:step-001,mission:Bastok:8:step-001,mission:Bastok:9:step-001,mission:San d'Oria:12:step-001,mission:San d'Oria:12:step-002,mission:San d'Oria:12:step-003,mission:San d'Oria:12:step-007,mission:San d'Oria:13:step-002,mission:San d'Oria:15:step-005,mission:San d'Oria:17:step-001,mission:San d'Oria:18:step-001,mission:San d'Oria:18:step-023,mission:San d'Oria:18:step-024,mission:San d'Oria:18:step-029,mission:San d'Oria:19:step-001,mission:San d'Oria:1:step-001,mission:San d'Oria:1:step-004,mission:San d'Oria:1:step-007,mission:San d'Oria:20:step-002,mission:San d'Oria:20:step-004,mission:San d'Oria:21:step-001,mission:San d'Oria:22:step-001,mission:San d'Oria:23:step-001,mission:San d'Oria:24:step-001,mission:San d'Oria:2:step-001,mission:San d'Oria:2:step-012,mission:San d'Oria:3:step-001,mission:San d'Oria:3:step-026,mission:San d'Oria:4:step-003,mission:San d'Oria:4:step-024,mission:San d'Oria:5:step-004,mission:San d'Oria:5:step-007,mission:San d'Oria:5:step-015,mission:Windurst:10:step-002,mission:Windurst:11:step-003,mission:Windurst:13:step-003,mission:Windurst:17:step-003,mission:Windurst:18:step-002,mission:Windurst:19:step-001,mission:Windurst:1:step-002,mission:Windurst:20:step-002,mission:Windurst:21:step-002,mission:Windurst:23:step-003,mission:Windurst:3:step-023,mission:Windurst:4:step-002,mission:Windurst:6:step-002,mission:Windurst:7:step-002,mission:Windurst:8:step-002,mission:Windurst:9:step-002	mesh-connected	9	1.541	0.000	1	1
231	Northern San d'Oria	Grilau	npc:v1:231:17723426	-241.987	57.887	7.999	879048314	230	Southern San d'Oria	0.007	-32.470	-2.315	mission:Bastok:10:step-001,mission:Bastok:11:step-001,mission:Bastok:12:step-002,mission:Bastok:12:step-023,mission:Bastok:13:step-001,mission:Bastok:15:step-002,mission:Bastok:17:step-001,mission:Bastok:18:step-001,mission:Bastok:19:step-001,mission:Bastok:1:step-001,mission:Bastok:20:step-001,mission:Bastok:22:step-001,mission:Bastok:23:step-001,mission:Bastok:24:step-001,mission:Bastok:2:step-001,mission:Bastok:3:step-001,mission:Bastok:3:step-013,mission:Bastok:4:step-001,mission:Bastok:5:step-001,mission:Bastok:6:step-001,mission:Bastok:7:step-001,mission:Bastok:8:step-001,mission:Bastok:9:step-001,mission:San d'Oria:12:step-001,mission:San d'Oria:12:step-002,mission:San d'Oria:12:step-003,mission:San d'Oria:12:step-007,mission:San d'Oria:13:step-002,mission:San d'Oria:15:step-005,mission:San d'Oria:17:step-001,mission:San d'Oria:18:step-001,mission:San d'Oria:18:step-023,mission:San d'Oria:18:step-024,mission:San d'Oria:18:step-029,mission:San d'Oria:19:step-001,mission:San d'Oria:1:step-001,mission:San d'Oria:1:step-004,mission:San d'Oria:1:step-007,mission:San d'Oria:20:step-002,mission:San d'Oria:20:step-004,mission:San d'Oria:21:step-001,mission:San d'Oria:22:step-001,mission:San d'Oria:23:step-001,mission:San d'Oria:24:step-001,mission:San d'Oria:2:step-001,mission:San d'Oria:2:step-012,mission:San d'Oria:3:step-001,mission:San d'Oria:3:step-026,mission:San d'Oria:4:step-003,mission:San d'Oria:4:step-024,mission:San d'Oria:5:step-004,mission:San d'Oria:5:step-007,mission:San d'Oria:5:step-015,mission:Windurst:10:step-002,mission:Windurst:11:step-003,mission:Windurst:13:step-003,mission:Windurst:17:step-003,mission:Windurst:18:step-002,mission:Windurst:19:step-001,mission:Windurst:1:step-002,mission:Windurst:20:step-002,mission:Windurst:21:step-002,mission:Windurst:23:step-003,mission:Windurst:3:step-023,mission:Windurst:4:step-002,mission:Windurst:6:step-002,mission:Windurst:7:step-002,mission:Windurst:8:step-002,mission:Windurst:9:step-002	mesh-connected	17	2.115	0.000	1	1
231	Northern San d'Oria	Grilau	npc:v1:231:17723426	-241.987	57.887	7.999	846359930	231	Northern San d'Oria	132.764	-6.178	-2.320	mission:Bastok:10:step-001,mission:Bastok:11:step-001,mission:Bastok:12:step-002,mission:Bastok:12:step-023,mission:Bastok:13:step-001,mission:Bastok:15:step-002,mission:Bastok:17:step-001,mission:Bastok:18:step-001,mission:Bastok:19:step-001,mission:Bastok:1:step-001,mission:Bastok:20:step-001,mission:Bastok:22:step-001,mission:Bastok:23:step-001,mission:Bastok:24:step-001,mission:Bastok:2:step-001,mission:Bastok:3:step-001,mission:Bastok:3:step-013,mission:Bastok:4:step-001,mission:Bastok:5:step-001,mission:Bastok:6:step-001,mission:Bastok:7:step-001,mission:Bastok:8:step-001,mission:Bastok:9:step-001,mission:San d'Oria:12:step-001,mission:San d'Oria:12:step-002,mission:San d'Oria:12:step-003,mission:San d'Oria:12:step-007,mission:San d'Oria:13:step-002,mission:San d'Oria:15:step-005,mission:San d'Oria:17:step-001,mission:San d'Oria:18:step-001,mission:San d'Oria:18:step-023,mission:San d'Oria:18:step-024,mission:San d'Oria:18:step-029,mission:San d'Oria:19:step-001,mission:San d'Oria:1:step-001,mission:San d'Oria:1:step-004,mission:San d'Oria:1:step-007,mission:San d'Oria:20:step-002,mission:San d'Oria:20:step-004,mission:San d'Oria:21:step-001,mission:San d'Oria:22:step-001,mission:San d'Oria:23:step-001,mission:San d'Oria:24:step-001,mission:San d'Oria:2:step-001,mission:San d'Oria:2:step-012,mission:San d'Oria:3:step-001,mission:San d'Oria:3:step-026,mission:San d'Oria:4:step-003,mission:San d'Oria:4:step-024,mission:San d'Oria:5:step-004,mission:San d'Oria:5:step-007,mission:San d'Oria:5:step-015,mission:Windurst:10:step-002,mission:Windurst:11:step-003,mission:Windurst:13:step-003,mission:Windurst:17:step-003,mission:Windurst:18:step-002,mission:Windurst:19:step-001,mission:Windurst:1:step-002,mission:Windurst:20:step-002,mission:Windurst:21:step-002,mission:Windurst:23:step-003,mission:Windurst:3:step-023,mission:Windurst:4:step-002,mission:Windurst:6:step-002,mission:Windurst:7:step-002,mission:Windurst:8:step-002,mission:Windurst:9:step-002	mesh-connected	23	2.120	0.000	1	1
