# AccessXI FFXI navigation route overrides.
# route_id	zone	destination_name	destination_x	destination_z	destination_y	match_radius	min_x	max_x	min_z	max_z	sequence	waypoint_x	waypoint_z	waypoint_y	source	confidence	note
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	36	-436.754	215.919	6.883	live-route-recordings-directional-20260712	proven	ravine escape sample 87
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	37	-436.724	217.635	6.647	live-route-recordings-directional-20260712	proven	ravine escape sample 88
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	38	-436.392	220.564	6.333	live-route-recordings-directional-20260712	proven	ravine escape sample 89
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	39	-436.476	221.905	6.392	live-route-recordings-directional-20260712	proven	ravine escape sample 90
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	40	-437.920	223.890	6.302	live-route-recordings-directional-20260712	proven	ravine escape sample 91
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	41	-439.627	223.324	6.140	live-route-recordings-directional-20260712	proven	ravine escape sample 92
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	42	-441.326	221.078	5.633	live-route-recordings-directional-20260712	proven	ravine escape sample 93
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	43	-442.457	218.873	5.209	live-route-recordings-directional-20260712	proven	ravine escape sample 94
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	44	-443.307	217.154	4.827	live-route-recordings-directional-20260712	proven	ravine escape sample 95
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	45	-444.560	214.601	4.045	live-route-recordings-directional-20260712	proven	ravine escape sample 96
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	46	-445.350	212.748	3.736	live-route-recordings-directional-20260712	proven	ravine escape sample 97
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	47	-446.151	210.861	3.656	live-route-recordings-directional-20260712	proven	ravine escape sample 98
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	48	-447.110	208.565	3.661	live-route-recordings-directional-20260712	proven	ravine escape sample 99
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	49	-448.943	209.014	3.317	live-route-recordings-directional-20260712	proven	ravine escape sample 100
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	50	-450.548	210.104	2.859	live-route-recordings-directional-20260712	proven	ravine escape sample 101
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	51	-451.492	210.775	2.473	live-route-recordings-directional-20260712	proven	ravine escape sample 102
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	52	-451.419	212.173	2.356	live-route-recordings-directional-20260712	proven	ravine escape sample 103
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	53	-450.679	213.805	2.060	live-route-recordings-directional-20260712	proven	ravine escape sample 104
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	54	-449.768	216.439	1.523	live-route-recordings-directional-20260712	proven	ravine escape sample 105
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	55	-449.415	217.777	1.383	live-route-recordings-directional-20260712	proven	ravine escape sample 106
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	56	-450.415	219.165	0.847	live-route-recordings-directional-20260712	proven	ravine escape sample 107
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	57	-452.701	220.662	-0.003	live-route-recordings-directional-20260712	proven	ravine escape sample 108
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	58	-454.263	221.651	-0.567	live-route-recordings-directional-20260712	proven	ravine escape sample 109
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	59	-455.412	222.377	-0.983	live-route-recordings-directional-20260712	proven	ravine escape sample 110
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	60	-456.250	223.528	-1.505	live-route-recordings-directional-20260712	proven	ravine escape sample 111
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	61	-456.708	224.552	-1.720	live-route-recordings-directional-20260712	proven	ravine escape sample 112
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	62	-457.280	226.464	-1.853	live-route-recordings-directional-20260712	proven	ravine escape sample 113
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	63	-457.872	229.261	-1.794	live-route-recordings-directional-20260712	proven	ravine escape sample 114
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	64	-458.266	231.424	-1.464	live-route-recordings-directional-20260712	proven	ravine escape sample 115
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	65	-458.818	234.622	-1.098	live-route-recordings-directional-20260712	proven	ravine escape sample 116
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	66	-459.171	236.654	-0.952	live-route-recordings-directional-20260712	proven	ravine escape sample 117
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	67	-459.947	239.632	-1.064	live-route-recordings-directional-20260712	proven	ravine escape sample 118
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	68	-460.645	241.460	-1.439	live-route-recordings-directional-20260712	proven	ravine escape sample 119
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	69	-460.734	243.718	-1.595	live-route-recordings-directional-20260712	proven	ravine escape sample 120
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	70	-460.145	245.528	-1.822	live-route-recordings-directional-20260712	proven	ravine escape sample 121
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	71	-459.107	248.005	-2.298	live-route-recordings-directional-20260712	proven	ravine escape sample 122
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	72	-458.433	250.118	-2.464	live-route-recordings-directional-20260712	proven	ravine escape sample 123
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	73	-457.900	252.091	-2.705	live-route-recordings-directional-20260712	proven	ravine escape sample 124
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	74	-457.305	255.098	-2.348	live-route-recordings-directional-20260712	proven	ravine escape sample 125
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	75	-456.710	258.108	-2.705	live-route-recordings-directional-20260712	proven	ravine escape sample 126
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	76	-456.309	260.077	-3.169	live-route-recordings-directional-20260712	proven	ravine escape sample 127
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	77	-455.914	262.104	-3.567	live-route-recordings-directional-20260712	proven	ravine escape sample 128
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	78	-455.745	263.800	-3.963	live-route-recordings-directional-20260712	proven	ravine escape sample 129
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	79	-455.695	266.302	-4.743	live-route-recordings-directional-20260712	proven	ravine escape sample 130
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	80	-455.685	268.512	-5.406	live-route-recordings-directional-20260712	proven	ravine escape sample 131
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	81	-457.676	269.433	-5.652	live-route-recordings-directional-20260712	proven	ravine escape sample 132
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	82	-459.486	269.402	-5.874	live-route-recordings-directional-20260712	proven	ravine escape sample 133
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	83	-462.297	269.316	-6.279	live-route-recordings-directional-20260712	proven	ravine escape sample 134
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	84	-464.715	269.239	-6.728	live-route-recordings-directional-20260712	proven	ravine escape sample 135
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	85	-467.768	269.061	-7.295	live-route-recordings-directional-20260712	proven	ravine escape sample 136
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	86	-469.793	268.788	-7.469	live-route-recordings-directional-20260712	proven	ravine escape sample 137
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	87	-472.828	268.217	-7.554	live-route-recordings-directional-20260712	proven	ravine escape sample 138
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	88	-474.831	267.697	-7.540	live-route-recordings-directional-20260712	proven	ravine escape sample 139
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	89	-477.666	266.825	-7.487	live-route-recordings-directional-20260712	proven	ravine escape sample 140
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	90	-479.953	266.286	-7.433	live-route-recordings-directional-20260712	proven	ravine escape sample 141
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	91	-486.923	264.976	-8.329	live-route-recordings-directional-20260712	proven	ravine escape sample 144
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	92	-489.750	264.855	-8.557	live-route-recordings-directional-20260712	proven	ravine escape sample 145
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	93	-491.753	265.682	-8.554	live-route-recordings-directional-20260712	proven	ravine escape sample 146
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	94	-493.158	267.049	-8.710	live-route-recordings-directional-20260712	proven	ravine escape sample 147
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	95	-494.555	268.514	-8.279	live-route-recordings-directional-20260712	proven	ravine escape sample 148
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	96	-499.700	274.464	-8.340	live-route-recordings-directional-20260712	proven	ravine escape sample 151
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	97	-500.396	276.877	-8.556	live-route-recordings-directional-20260712	proven	ravine escape sample 152
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	98	-500.637	279.476	-8.586	live-route-recordings-directional-20260712	proven	ravine escape sample 153
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	99	-498.864	293.395	-7.973	live-route-recordings-directional-20260712	proven	ravine escape sample 159
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	100	-498.530	303.660	-8.437	live-route-recordings-directional-20260712	proven	ravine escape sample 163
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	101	-498.832	311.394	-8.258	live-route-recordings-directional-20260712	proven	ravine escape sample 166
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	102	-499.307	321.902	-8.667	live-route-recordings-directional-20260712	proven	ravine escape sample 170
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	103	-499.172	324.887	-7.771	live-route-recordings-directional-20260712	proven	ravine escape sample 171
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	104	-498.424	332.160	-6.648	live-route-recordings-directional-20260712	proven	ravine escape sample 174
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	105	-498.401	334.965	-5.806	live-route-recordings-directional-20260712	proven	ravine escape sample 175
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	106	-498.763	342.424	-4.458	live-route-recordings-directional-20260712	proven	ravine escape sample 178
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	107	-499.225	350.192	-1.856	live-route-recordings-directional-20260712	proven	ravine escape sample 181
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	108	-499.660	357.685	-0.598	live-route-recordings-directional-20260712	proven	ravine escape sample 184
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	109	-500.059	360.738	-0.514	live-route-recordings-directional-20260712	proven	ravine escape sample 185
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	110	-501.722	365.606	-0.408	live-route-recordings-directional-20260712	proven	ravine escape sample 187
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	111	-503.617	369.881	-0.455	live-route-recordings-directional-20260712	proven	ravine escape sample 189
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	112	-505.264	372.509	-0.498	live-route-recordings-directional-20260712	proven	ravine escape sample 190
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	113	-509.020	376.444	-0.495	live-route-recordings-directional-20260712	proven	ravine escape sample 192
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	114	-514.069	378.621	-0.731	live-route-recordings-directional-20260712	proven	ravine escape sample 194
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	115	-520.728	380.195	-0.531	live-route-recordings-directional-20260712	proven	ravine escape sample 197
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	116	-528.204	382.734	-0.748	live-route-recordings-directional-20260712	proven	ravine escape sample 200
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	117	-530.927	384.253	-0.497	live-route-recordings-directional-20260712	proven	ravine escape sample 201
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	118	-535.287	389.481	-0.430	live-route-recordings-directional-20260712	proven	ravine escape sample 204
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	119	-540.429	399.337	-0.560	live-route-recordings-directional-20260712	proven	ravine escape sample 208
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	120	-542.144	408.535	-0.432	live-route-recordings-directional-20260712	proven	ravine escape sample 212
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	121	-540.660	423.796	-0.347	live-route-recordings-directional-20260712	proven	ravine escape sample 218
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	122	-540.216	428.864	0.178	live-route-recordings-directional-20260712	proven	ravine escape sample 220
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	123	-539.626	437.033	-0.553	live-route-recordings-directional-20260712	proven	ravine escape sample 223
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	124	-540.356	441.659	-0.551	live-route-recordings-directional-20260712	proven	ravine escape sample 225
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	125	-542.287	446.305	-0.382	live-route-recordings-directional-20260712	proven	ravine escape sample 227
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	126	-543.880	448.842	-0.367	live-route-recordings-directional-20260712	proven	ravine escape sample 228
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	127	-547.110	452.605	-0.347	live-route-recordings-directional-20260712	proven	ravine escape sample 230
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	128	-553.581	457.275	-0.732	live-route-recordings-directional-20260712	proven	ravine escape sample 233
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	129	-560.424	459.897	-0.519	live-route-recordings-directional-20260712	proven	ravine escape sample 236
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	130	-568.195	462.605	-0.748	live-route-recordings-directional-20260712	proven	ravine escape sample 239
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	131	-571.876	465.401	-0.363	live-route-recordings-directional-20260712	proven	ravine escape sample 241
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	132	-575.901	471.381	-0.339	live-route-recordings-directional-20260712	proven	ravine escape sample 244
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	133	-578.421	476.225	-0.577	live-route-recordings-directional-20260712	proven	ravine escape sample 246
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	134	-582.209	485.750	-0.382	live-route-recordings-directional-20260712	proven	ravine escape sample 250
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	135	-583.726	490.657	-0.504	live-route-recordings-directional-20260712	proven	ravine escape sample 252
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	136	-585.542	498.701	-1.012	live-route-recordings-directional-20260712	proven	ravine escape sample 255
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	137	-589.393	516.121	0.244	live-route-recordings-directional-20260712	proven	ravine escape sample 262
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	138	-591.098	523.815	0.244	live-route-recordings-directional-20260712	proven	ravine escape sample 265
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	139	-592.778	531.266	-0.504	live-route-recordings-directional-20260712	proven	ravine escape sample 268
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	140	-595.656	544.329	0.543	live-route-recordings-directional-20260712	proven	ravine escape sample 273
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	141	-597.757	554.397	0.079	live-route-recordings-directional-20260712	proven	ravine escape sample 277
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	142	-598.161	561.961	0.000	live-route-recordings-directional-20260712	proven	ravine escape sample 280
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	143	-597.459	580.330	0.982	live-route-recordings-directional-20260712	proven	ravine escape sample 287
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	144	-596.684	593.875	0.105	live-route-recordings-directional-20260712	proven	ravine escape sample 292
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	145	-594.511	609.200	-0.245	live-route-recordings-directional-20260712	proven	ravine escape sample 298
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	146	-593.165	614.151	-0.406	live-route-recordings-directional-20260712	proven	ravine escape sample 300
lathine-recorded-corridor-20260712-west-via-ravine-01-recovery	102	Recorded directional West escape handoff	-563.557	663.512	0.823	2.0	-598.161	-331.682	208.512	663.512	147	-591.961	616.992	-0.658	live-route-recordings-directional-20260712	proven	ravine escape sample 301
