zoneline_id	from_zone	from_name	from_code	from_x	from_z	from_y	to_zone	to_name	to_code	to_x	to_z	to_y	source	confidence	note
808662138	147	Beadeaux	z430	-300.088	96.044	-1.085	109	Pashhow Marshlands	z315	578.786	-376.731	23.416	lsb-zonelines	untested	
842216570	147	Beadeaux	z432	384.501	19.617	36.717	148	Qulun Dome	z441	337.901	20.087	38.091	lsb-zonelines	untested	
875771002	147	Beadeaux	z434	260.002	1.730	29.129	148	Qulun Dome	z443	259.988	42.943	38.363	lsb-zonelines	untested	
909325434	147	Beadeaux	z436	-31.975	59.829	20.859	148	Qulun Dome	z445	2.887	59.957	22.372	lsb-zonelines	untested	
808727674	148	Qulun Dome	z440	340.763	20.085	36.669	147	Beadeaux	z433	387.382	19.694	38.029	lsb-zonelines	untested	
842282106	148	Qulun Dome	z442	260.018	40.049	36.672	147	Beadeaux	z435	259.988	-0.811	30.447	lsb-zonelines	untested	
875836538	148	Qulun Dome	z444	-0.012	60.009	20.602	147	Beadeaux	z437	-34.844	59.775	22.357	lsb-zonelines	untested	
808793210	149	Davoi	z450	219.470	0.038	-4.470	104	Jugner Forest	z2w7	-239.556	-591.281	-10.381	lsb-zonelines	untested	
842347642	149	Davoi	z452	279.002	-18.078	2.534	150	Monastic Cavern	z461	261.354	23.124	-8.792	lsb-zonelines	untested	
875902074	149	Davoi	z454	177.907	-241.380	2.807	150	Monastic Cavern	z463	203.232	-260.029	-17.416	lsb-zonelines	untested	
909456506	149	Davoi	z456	-22.126	-82.941	3.042	150	Monastic Cavern	z465	-43.718	-101.104	-18.034	lsb-zonelines	untested	
943010938	149	Davoi	z458	57.810	-362.412	3.393	150	Monastic Cavern	z467	37.269	-380.190	-17.565	lsb-zonelines	untested	
1630876794	149	Davoi	z45a	93.208	-162.222	1.734	150	Monastic Cavern	z469	77.537	-180.037	-17.565	lsb-zonelines	untested	
808858746	150	Monastic Cavern	z460	262.959	19.936	-10.803	149	Davoi	z453	282.292	-17.908	2.498	lsb-zonelines	untested	
842413178	150	Monastic Cavern	z462	200.040	-260.230	-19.282	149	Davoi	z455	177.745	-238.573	2.918	lsb-zonelines	untested	
875967610	150	Monastic Cavern	z464	-40.076	-100.113	-19.404	149	Davoi	z457	-22.086	-80.150	3.454	lsb-zonelines	untested	
909522042	150	Monastic Cavern	z466	40.040	-380.068	-19.277	149	Davoi	z459	57.952	-359.422	3.204	lsb-zonelines	untested	
943076474	150	Monastic Cavern	z468	79.993	-180.071	-19.133	149	Davoi	z45b	93.179	-158.973	2.233	lsb-zonelines	untested	
808924282	151	Castle Oztroja	z470	-242.002	-20.019	-3.955	119	Meriphataud Mountains	z3b5	752.632	-40.035	-33.761	lsb-zonelines	untested	
842478714	151	Castle Oztroja	z472	-165.505	-140.027	19.887	152	Altar Room	z481	-247.998	-100.008	12.609	lsb-zonelines	untested	
876033146	151	Castle Oztroja	z474	-295.090	180.000	-4.001	152	Altar Room	z483	-288.028	180.054	-1.406	lsb-zonelines	untested	
808989818	152	Altar Room	z480	-244.926	-100.000	10.383	151	Castle Oztroja	z473	-162.895	-139.923	22.136	lsb-zonelines	untested	
842544250	152	Altar Room	z482	-285.039	180.032	-3.611	151	Castle Oztroja	z475	-292.009	179.994	-1.886	lsb-zonelines	untested	
809055354	153	The Boyahda Tree	z490	393.999	-60.573	2.331	121	The Sanctuary of Zi'Tah	z3d3	539.901	-580.218	3.379	lsb-zonelines	untested	
842609786	153	The Boyahda Tree	z492	337.280	71.739	-6.619	121	The Sanctuary of Zi'Tah	z3d5	380.081	-499.802	3.756	lsb-zonelines	untested	
876164218	153	The Boyahda Tree	z494	-140.890	206.980	2.353	154	Dragon's Aery	z4a1	-60.006	-39.501	-2.915	lsb-zonelines	untested	
909718650	153	The Boyahda Tree	z496	96.526	-221.490	-16.907	202	Cloister of Storms	z5m1	517.957	540.045	-18.013	lsb-zonelines	untested	
943273082	153	The Boyahda Tree	z498	8.902	-338.835	5.360	202	Cloister of Storms	z5m3	-523.126	-500.019	6.808	lsb-zonelines	untested	
845231226	154	Dragon's Aery	z4a2	121.480	139.987	-13.450	121	The Sanctuary of Zi'Tah	z3d7	179.953	-180.016	3.753	lsb-zonelines	untested	
811676794	154	Dragon's Aery	z4a0	-60.006	-42.501	-4.748	153	The Boyahda Tree	z495	-140.008	202.715	3.787	lsb-zonelines	untested	
811742330	155	Castle Zvahl Keep [S]	z4b0	64.947	-20.005	-4.505	138	Castle Zvahl Baileys [S]	z3u3	-181.969	19.995	-35.542	lsb-zonelines	untested	
845296762	155	Castle Zvahl Keep [S]	z4b2	-559.607	59.959	-72.731	156	Throne Room [S]	z4c1	114.308	0.022	-7.639	lsb-zonelines	untested	
811807866	156	Throne Room [S]	z4c0	117.118	0.007	-8.712	155	Castle Zvahl Keep [S]	z4b3	-555.996	59.989	-71.691	lsb-zonelines	untested	
811938938	158	Upper Delkfutt's Tower	z4e0	-300.039	31.308	-107.256	158	Upper Delkfutt's Tower	z4e1	12.098	27.683	-105.408	lsb-zonelines	untested	
845493370	158	Upper Delkfutt's Tower	z4e2	19.967	31.392	-105.775	158	Upper Delkfutt's Tower	z4e3	-291.555	27.636	-109.008	lsb-zonelines	untested	
879047802	158	Upper Delkfutt's Tower	z4e4	19.976	31.373	-42.212	158	Upper Delkfutt's Tower	z4e5	251.863	27.592	-40.981	lsb-zonelines	untested	
912602234	158	Upper Delkfutt's Tower	z4e6	260.008	31.337	-42.091	158	Upper Delkfutt's Tower	z4e7	27.719	28.094	-45.196	lsb-zonelines	untested	
812004474	159	Temple of Uggalepih	z4f0	179.986	44.575	-10.897	124	Yhoator Jungle	z3gd	299.997	-622.998	-5.838	lsb-zonelines	untested	
845558906	159	Temple of Uggalepih	z4f2	60.015	84.513	-10.929	124	Yhoator Jungle	z3gf	65.035	-503.018	-11.628	lsb-zonelines	untested	
879113338	159	Temple of Uggalepih	z4f4	-59.978	84.547	-11.206	124	Yhoator Jungle	z3gh	8.004	-503.051	-11.638	lsb-zonelines	untested	
912667770	159	Temple of Uggalepih	z4f6	195.937	300.014	-19.215	124	Yhoator Jungle	z3gl	343.003	-168.009	-11.650	lsb-zonelines	untested	
946222202	159	Temple of Uggalepih	z4f8	235.933	179.988	-11.407	124	Yhoator Jungle	z3gj	342.997	-225.007	-11.682	lsb-zonelines	untested	
1634088058	159	Temple of Uggalepih	z4fa	430.465	213.312	5.268	160	Den of Rancor	z4g1	460.003	236.893	-15.531	lsb-zonelines	untested	
1667642490	159	Temple of Uggalepih	z4fc	9.384	13.077	5.085	160	Den of Rancor	z4g3	20.019	36.936	4.681	lsb-zonelines	untested	
1701196922	159	Temple of Uggalepih	z4fe	-230.897	-106.535	5.026	160	Den of Rancor	z4g5	-219.972	-83.082	4.738	lsb-zonelines	untested	
1734751354	159	Temple of Uggalepih	z4fg	-13.745	30.688	5.181	160	Den of Rancor	z4g7	-36.018	19.986	5.194	lsb-zonelines	untested	
1768305786	159	Temple of Uggalepih	z4fi	-230.364	67.211	3.011	163	Sacrificial Chamber	z4j1	-363.970	-341.473	-13.233	lsb-zonelines	untested	
1634153594	160	Den of Rancor	z4ga	259.965	323.041	-17.295	124	Yhoator Jungle	z3gn	380.798	83.074	6.340	lsb-zonelines	untested	
812070010	160	Den of Rancor	z4g0	459.971	240.010	-17.212	159	Temple of Uggalepih	z4fb	432.013	216.472	5.353	lsb-zonelines	untested	
845624442	160	Den of Rancor	z4g2	19.987	40.053	2.568	159	Temple of Uggalepih	z4fd	8.340	15.884	5.039	lsb-zonelines	untested	
879178874	160	Den of Rancor	z4g4	-220.004	-79.965	2.818	159	Temple of Uggalepih	z4ff	-231.602	-103.515	5.049	lsb-zonelines	untested	
912733306	160	Den of Rancor	z4g6	-40.012	20.044	2.798	159	Temple of Uggalepih	z4fh	-16.737	31.905	5.220	lsb-zonelines	untested	
946287738	160	Den of Rancor	z4g8	-104.914	55.960	42.060	163	Sacrificial Chamber	z4j3	316.848	340.030	-2.182	lsb-zonelines	untested	
1667708026	160	Den of Rancor	z4gc	200.047	-60.079	32.813	211	Cloister of Tides	z5v1	564.776	500.819	34.297	lsb-zonelines	untested	
1701262458	160	Den of Rancor	z4ge	179.971	-160.013	13.098	211	Cloister of Tides	z5v3	-499.996	-440.788	14.222	lsb-zonelines	untested	
812135546	161	Castle Zvahl Baileys	z4h0	414.951	-19.995	-16.608	112	Xarcabard	z343	-433.249	20.010	-48.742	lsb-zonelines	untested	
845689978	161	Castle Zvahl Baileys	z4h2	-185.026	20.000	-39.497	162	Castle Zvahl Keep	z4i1	62.014	-19.989	-1.907	lsb-zonelines	untested	
812201082	162	Castle Zvahl Keep	z4i0	64.947	-20.005	-4.505	161	Castle Zvahl Baileys	z4h3	-181.969	19.995	-35.542	lsb-zonelines	untested	
845755514	162	Castle Zvahl Keep	z4i2	-559.607	59.959	-72.731	165	Throne Room	z4l1	114.308	0.022	-7.639	lsb-zonelines	untested	
812266618	163	Sacrificial Chamber	z4j0	-367.745	-343.181	-15.839	159	Temple of Uggalepih	z4fj	-231.701	64.605	3.273	lsb-zonelines	untested	
845821050	163	Sacrificial Chamber	z4j2	319.996	340.015	-3.150	160	Den of Rancor	z4g9	-100.848	55.405	43.910	lsb-zonelines	untested	
812332154	164	Garlaige Citadel [S]	z4k0	-300.000	160.000	-15.506	98	Sauromugue Champaign [S]	z2q5	-104.000	-410.000	-25.360	lsb-zonelines	untested	
845886586	164	Garlaige Citadel [S]	z4k2	100.000	200.000	-21.596	98	Sauromugue Champaign [S]	z2q7	264.000	-370.000	-1.360	lsb-zonelines	untested	
812397690	165	Throne Room	z4l0	117.118	0.007	-8.712	162	Castle Zvahl Keep	z4i3	-555.996	59.989	-71.691	lsb-zonelines	untested	
812463226	166	Ranguemont Pass	z4m0	-140.044	-324.570	0.000	101	East Ronfaure	z2tb	818.507	659.680	-66.774	lsb-zonelines	untested	
846017658	166	Ranguemont Pass	z4m2	305.885	258.022	-70.470	111	Beaucedine Glacier	z331	-538.233	-377.391	-42.189	lsb-zonelines	untested	
846083194	167	Bostaunieux Oubliette	z4n2	-379.996	-239.562	-11.723	100	West Ronfaure	z2sf	-712.746	18.408	-40.500	lsb-zonelines	untested	
812528762	167	Bostaunieux Oubliette	z4n0	99.973	75.035	-27.768	233	Chateau d'Oraguille	z6h3	14.872	24.002	8.918	lsb-zonelines	untested	
812594298	168	Chamber of Oracles	z4o0	-179.547	-42.006	-3.431	208	Quicksand Caves	z5st	-980.193	-282.863	14.913	lsb-zonelines	untested	
846148730	168	Chamber of Oracles	z4o2	184.919	-100.041	-1.794	208	Quicksand Caves	z5sv	-900.334	-245.438	14.849	lsb-zonelines	untested	
879768698	169	Toraimarai Canal	z4p4	-260.000	85.825	21.102	170	Full Moon Fountain	z4q1	-260.136	-325.702	2.090	lsb-zonelines	untested	
913323130	169	Toraimarai Canal	z4p6	-323.996	260.004	8.864	170	Full Moon Fountain	z4q3	405.990	420.062	2.111	lsb-zonelines	untested	
812659834	169	Toraimarai Canal	z4p0	-340.011	275.049	4.068	192	Inner Horutoto Ruins	z5cd	-259.996	242.859	6.399	lsb-zonelines	untested	
846214266	169	Toraimarai Canal	z4p2	139.984	132.962	-3.771	239	Windurst Walls	z6n7	-16.436	255.546	-1.940	lsb-zonelines	untested	
812725370	170	Full Moon Fountain	z4q0	-260.059	-329.073	0.719	169	Toraimarai Canal	z4p5	-259.980	81.887	21.794	lsb-zonelines	untested	
846279802	170	Full Moon Fountain	z4q2	409.773	419.936	0.701	169	Toraimarai Canal	z4p7	-320.003	260.022	9.742	lsb-zonelines	untested	
812790906	171	Crawlers' Nest [S]	z4r0	380.064	6.945	-35.332	91	Rolanberry Fields [S]	z2j7	-376.179	-776.159	-30.387	lsb-zonelines	untested	
846345338	171	Crawlers' Nest [S]	z4r2	87.469	380.545	-3.590	91	Rolanberry Fields [S]	z2j9	-774.920	-494.912	-38.356	lsb-zonelines	untested	
846410874	172	Zeruhn Mines	z4s2	-273.927	-20.256	12.872	173	Korroloka Tunnel	z4t1	459.967	160.627	-41.728	lsb-zonelines	untested	
812856442	172	Zeruhn Mines	z4s0	23.039	3.851	-2.622	234	Bastok Mines	z6i5	-193.484	-21.772	-9.986	lsb-zonelines	untested	
846476410	173	Korroloka Tunnel	z4t2	-500.000	4.001	-23.838	114	Eastern Altepa Desert	z361	499.839	-76.809	5.391	lsb-zonelines	untested	
880030842	173	Korroloka Tunnel	z4t4	-523.020	340.048	-33.357	125	Western Altepa Desert	z3h3	676.280	-99.425	12.742	lsb-zonelines	untested	
812921978	173	Korroloka Tunnel	z4t0	459.979	156.973	-42.936	172	Zeruhn Mines	z4s3	-270.707	-20.268	14.159	lsb-zonelines	untested	
846541946	174	Kuftal Tunnel	z4u2	20.418	280.014	-23.369	113	Cape Teriggan	z351	-219.149	-324.096	-1.742	lsb-zonelines	untested	
812987514	174	Kuftal Tunnel	z4u0	-20.034	-245.611	-23.995	125	Western Altepa Desert	z3h9	-19.901	440.058	13.607	lsb-zonelines	untested	
813053050	175	The Eldieme Necropolis [S]	z4v0	420.008	-122.008	-60.092	84	Batallia Downs [S]	z2c7	176.010	-415.987	5.979	lsb-zonelines	untested	
846607482	175	The Eldieme Necropolis [S]	z4v2	438.647	-299.991	-51.914	84	Batallia Downs [S]	z2c9	165.521	-603.006	22.218	lsb-zonelines	untested	
880161914	175	The Eldieme Necropolis [S]	z4v4	340.011	324.996	-52.117	84	Batallia Downs [S]	z2cb	96.010	175.998	-2.021	lsb-zonelines	untested	
913716346	175	The Eldieme Necropolis [S]	z4v6	60.012	164.979	-36.354	84	Batallia Downs [S]	z2cd	-91.992	28.006	-10.000	lsb-zonelines	untested	
947270778	175	The Eldieme Necropolis [S]	z4v8	-165.031	260.003	-36.024	84	Batallia Downs [S]	z2cf	-256.002	176.001	-10.021	lsb-zonelines	untested	
1635136634	175	The Eldieme Necropolis [S]	z4va	-300.006	115.014	-28.084	84	Batallia Downs [S]	z2ch	-267.996	-107.999	-26.000	lsb-zonelines	untested	
1668691066	175	The Eldieme Necropolis [S]	z4vc	-434.959	540.002	-28.154	84	Batallia Downs [S]	z2cj	-424.004	376.000	-26.021	lsb-zonelines	untested	
1702245498	175	The Eldieme Necropolis [S]	z4ve	-555.012	99.998	-20.914	84	Batallia Downs [S]	z2cl	-652.004	131.999	-18.000	lsb-zonelines	untested	
813118586	176	Sea Serpent Grotto	z4w0	232.119	337.806	-30.290	123	Yuhtunga Jungle	z3f3	-636.328	-420.062	14.480	lsb-zonelines	untested	
846673018	176	Sea Serpent Grotto	z4w2	-60.563	415.563	-4.396	252	Norg	z701	-19.238	-63.964	-2.163	lsb-zonelines	untested	
813184122	177	Ve'Lugannon Palace	z4x0	-99.991	-396.020	-28.774	130	Ru'Aun Gardens	z3m7	-90.952	-431.084	-25.676	lsb-zonelines	untested	
846738554	177	Ve'Lugannon Palace	z4x2	100.000	-396.005	-28.774	130	Ru'Aun Gardens	z3m9	90.945	-431.105	-25.686	lsb-zonelines	untested	
880292986	177	Ve'Lugannon Palace	z4x4	356.044	-260.000	-28.774	130	Ru'Aun Gardens	z3mb	356.155	-240.876	-25.660	lsb-zonelines	untested	
913847418	177	Ve'Lugannon Palace	z4x6	396.003	20.000	-28.774	130	Ru'Aun Gardens	z3mf	429.720	-14.436	-25.641	lsb-zonelines	untested	
947401850	177	Ve'Lugannon Palace	z4x8	316.009	420.000	-28.774	130	Ru'Aun Gardens	z3mh	339.137	264.275	-25.660	lsb-zonelines	untested	
1635267706	177	Ve'Lugannon Palace	z4xa	140.000	396.016	-28.774	130	Ru'Aun Gardens	z3ml	146.516	404.193	-25.660	lsb-zonelines	untested	
1668822138	177	Ve'Lugannon Palace	z4xc	-140.000	395.992	-28.774	130	Ru'Aun Gardens	z3mn	-146.537	404.204	-25.660	lsb-zonelines	untested	
1702376570	177	Ve'Lugannon Palace	z4xe	-315.995	420.000	-28.774	130	Ru'Aun Gardens	z3mr	-339.163	264.267	-25.660	lsb-zonelines	untested	
1735931002	177	Ve'Lugannon Palace	z4xg	-396.015	20.000	-28.774	130	Ru'Aun Gardens	z3mt	-430.705	-14.479	-25.660	lsb-zonelines	untested	
1769485434	177	Ve'Lugannon Palace	z4xi	-355.970	-260.000	-28.774	130	Ru'Aun Gardens	z3mx	-356.137	-240.902	-25.660	lsb-zonelines	untested	
813249658	178	The Shrine of Ru'Avitau	z4y0	-40.000	-235.621	-4.452	130	Ru'Aun Gardens	z3m1	-0.003	-112.182	-46.609	lsb-zonelines	untested	
846804090	178	The Shrine of Ru'Avitau	z4y2	-119.988	-195.630	-20.414	130	Ru'Aun Gardens	z3m3	-96.318	-147.817	-33.737	lsb-zonelines	untested	
880358522	178	The Shrine of Ru'Avitau	z4y4	119.993	-195.610	-20.398	130	Ru'Aun Gardens	z3m5	96.326	-147.828	-33.663	lsb-zonelines	untested	
913912954	178	The Shrine of Ru'Avitau	z4y6	355.705	-159.993	-4.452	130	Ru'Aun Gardens	z3md	320.798	-104.233	-9.770	lsb-zonelines	untested	
947467386	178	The Shrine of Ru'Avitau	z4y8	239.985	355.654	-4.452	130	Ru'Aun Gardens	z3mj	195.928	269.686	-9.654	lsb-zonelines	untested	
1635333242	178	The Shrine of Ru'Avitau	z4ya	-240.015	355.655	-4.452	130	Ru'Aun Gardens	z3mp	-197.707	272.111	-9.589	lsb-zonelines	untested	
1668887674	178	The Shrine of Ru'Avitau	z4yc	-355.712	-160.000	-4.452	130	Ru'Aun Gardens	z3mv	-319.884	-103.948	-9.696	lsb-zonelines	untested	
1702442106	178	The Shrine of Ru'Avitau	z4ye	-0.024	60.008	43.363	181	The Celestial Nexus	z511	-697.114	-32.351	-6.656	lsb-zonelines	untested	
808465786	180	La'Loff Amphitheater	z500	525.982	561.904	-42.268	130	Ru'Aun Gardens	z3mz	333.017	-458.350	-44.896	lsb-zonelines	untested	
842020218	180	La'Loff Amphitheater	z502	186.966	345.600	-177.520	130	Ru'Aun Gardens	zlm1	538.792	175.066	-44.896	lsb-zonelines	untested	
875574650	180	La'Loff Amphitheater	z504	-605.074	433.148	-26.576	130	Ru'Aun Gardens	zlm3	-0.001	566.523	-44.896	lsb-zonelines	untested	
909129082	180	La'Loff Amphitheater	z506	62.905	472.507	-228.241	130	Ru'Aun Gardens	zlm5	-538.786	175.059	-44.896	lsb-zonelines	untested	
942683514	180	La'Loff Amphitheater	z508	-234.934	415.984	-141.199	130	Ru'Aun Gardens	zlm7	-332.991	-458.311	-44.896	lsb-zonelines	untested	
808531322	181	The Celestial Nexus	z510	-700.982	-32.345	-9.674	178	The Shrine of Ru'Avitau	z4yf	-3.380	59.996	46.326	lsb-zonelines	untested	
808727930	184	Lower Delkfutt's Tower	z540	459.993	-106.484	-4.880	126	Qufim Island	z3i5	-286.271	320.084	-21.619	lsb-zonelines	untested	
811677050	190	King Ranperre's Tomb	z5a0	-130.011	260.750	-3.772	101	East Ronfaure	z2t7	200.015	-536.074	-3.187	lsb-zonelines	untested	
845231482	190	King Ranperre's Tomb	z5a2	59.815	305.710	4.162	101	East Ronfaure	z2t9	660.078	-588.047	-21.883	lsb-zonelines	untested	
878785914	190	King Ranperre's Tomb	z5a4	250.585	340.224	3.163	104	Jugner Forest	z2w5	-339.471	462.074	-6.782	lsb-zonelines	untested	
845297018	191	Dangruf Wadi	z5b2	7.124	619.315	-6.431	106	North Gustaberg	z2yb	-694.542	314.168	93.097	lsb-zonelines	untested	
811742586	191	Dangruf Wadi	z5b0	0.228	-0.011	-6.431	107	South Gustaberg	z2z9	-601.433	-520.031	35.204	lsb-zonelines	untested	
1633891706	192	Inner Horutoto Ruins	z5ca	-193.007	59.969	-15.057	115	West Sarutabaruta	z37f	223.706	39.976	0.114	lsb-zonelines	untested	
878916986	192	Inner Horutoto Ruins	z5c4	429.002	180.000	-12.992	116	East Sarutabaruta	z38b	396.225	99.989	-7.669	lsb-zonelines	untested	
1667446138	192	Inner Horutoto Ruins	z5cc	-259.981	250.063	6.448	169	Toraimarai Canal	z4p1	-339.995	278.013	5.941	lsb-zonelines	untested	
811873658	193	Ordelle's Caves	z5d0	-74.082	659.997	-4.103	102	La Theine Plateau	z2u7	-272.118	98.859	21.715	lsb-zonelines	untested	
845428090	193	Ordelle's Caves	z5d2	180.034	600.112	28.075	102	La Theine Plateau	z2u9	-59.413	151.634	28.699	lsb-zonelines	untested	
811939194	194	Outer Horutoto Ruins	z5e0	-309.020	860.021	-12.866	115	West Sarutabaruta	z37b	-276.409	660.009	-11.665	lsb-zonelines	untested	
946156922	194	Outer Horutoto Ruins	z5e8	-579.994	-629.016	-12.993	115	West Sarutabaruta	z37d	-339.959	-396.924	8.355	lsb-zonelines	untested	
845493626	194	Outer Horutoto Ruins	z5e2	420.018	709.024	-13.105	116	East Sarutabaruta	z389	-59.996	756.249	-31.677	lsb-zonelines	untested	
912602490	194	Outer Horutoto Ruins	z5e6	580.025	-628.988	-28.976	116	East Sarutabaruta	z38d	259.999	-476.211	-11.661	lsb-zonelines	untested	
812004730	195	The Eldieme Necropolis	z5f0	-555.012	99.998	-20.914	105	Batallia Downs	z2xn	-693.609	173.590	-14.583	lsb-zonelines	untested	
845559162	195	The Eldieme Necropolis	z5f2	-434.959	540.002	-28.154	105	Batallia Downs	z2x9	-464.853	335.136	-22.563	lsb-zonelines	untested	
879113594	195	The Eldieme Necropolis	z5f4	-165.031	260.003	-36.024	105	Batallia Downs	z2xb	-214.550	134.555	-6.542	lsb-zonelines	untested	
912668026	195	The Eldieme Necropolis	z5f6	340.011	324.996	-52.117	105	Batallia Downs	z2xd	54.594	134.594	0.978	lsb-zonelines	untested	
946222458	195	The Eldieme Necropolis	z5f8	60.012	164.979	-36.354	105	Batallia Downs	z2xf	-133.604	-13.814	-6.624	lsb-zonelines	untested	
1634088314	195	The Eldieme Necropolis	z5fa	-300.006	115.014	-28.084	105	Batallia Downs	z2xh	-226.393	-66.378	-22.628	lsb-zonelines	untested	
1667642746	195	The Eldieme Necropolis	z5fc	420.008	-122.008	-60.092	105	Batallia Downs	z2xj	134.402	-374.405	9.438	lsb-zonelines	untested	
1701197178	195	The Eldieme Necropolis	z5fe	441.989	-299.991	-51.914	105	Batallia Downs	z2xl	165.521	-603.006	22.218	lsb-zonelines	untested	
845624698	196	Gusgen Mines	z5g2	100.204	-240.494	-63.562	11	Oldton Movalpolos	z0b5	-372.562	462.226	-12.814	lsb-zonelines	untested	
812070266	196	Gusgen Mines	z5g0	44.028	-340.120	-71.118	108	Konschtat Highlands	z307	703.532	216.502	17.044	lsb-zonelines	untested	
812135802	197	Crawlers' Nest	z5h0	380.064	6.945	-35.332	110	Rolanberry Fields	z329	-381.747	-788.092	-31.068	lsb-zonelines	untested	
845690234	197	Crawlers' Nest	z5h2	87.469	380.545	-3.590	110	Rolanberry Fields	z32b	-788.664	-502.067	-39.278	lsb-zonelines	untested	
879310202	198	Maze of Shakhrami	z5i4	-140.331	164.240	-14.165	7	Attohwa Chasm	z071	-163.496	-260.872	7.221	lsb-zonelines	untested	
812201338	198	Maze of Shakhrami	z5i0	-370.004	-180.822	-15.322	117	Tahrongi Canyon	z395	481.394	515.493	44.388	lsb-zonelines	untested	
845755770	198	Maze of Shakhrami	z5i2	479.993	-259.976	-33.642	118	Buburimu Peninsula	z3a5	-356.219	314.873	-43.107	lsb-zonelines	untested	
812332410	200	Garlaige Citadel	z5k0	-380.015	400.996	-15.506	120	Sauromugue Champaign	z3c7	-103.991	-425.221	-25.956	lsb-zonelines	untested	
845886842	200	Garlaige Citadel	z5k2	20.000	440.979	-21.596	120	Sauromugue Champaign	z3c9	264.002	-387.444	-1.748	lsb-zonelines	untested	
812397946	201	Cloister of Gales	z5l0	-403.028	-420.001	-3.794	113	Cape Teriggan	z359	-294.009	539.901	-12.278	lsb-zonelines	untested	
812463482	202	Cloister of Storms	z5m0	514.061	539.258	-19.553	153	The Boyahda Tree	z497	93.262	-220.303	-16.609	lsb-zonelines	untested	
846017914	202	Cloister of Storms	z5m2	-527.022	-500.806	5.412	153	The Boyahda Tree	z499	4.992	-340.571	6.323	lsb-zonelines	untested	
812529018	203	Cloister of Frost	z5n0	500.039	519.998	-4.622	204	Fei'Yin	z5o7	99.980	275.993	-1.768	lsb-zonelines	untested	
846083450	203	Cloister of Frost	z5n2	-453.019	-399.995	-23.037	204	Fei'Yin	z5o9	241.998	159.991	-30.236	lsb-zonelines	untested	
812594554	204	Fei'Yin	z5o0	-179.993	-199.963	-28.770	111	Beaucedine Glacier	z337	280.025	568.587	17.881	lsb-zonelines	untested	
913257850	204	Fei'Yin	z5o6	100.007	280.023	-4.454	203	Cloister of Frost	z5n1	499.993	523.343	-1.696	lsb-zonelines	untested	
946812282	204	Fei'Yin	z5o8	245.790	159.982	-31.265	203	Cloister of Frost	z5n3	-449.500	-399.976	-21.936	lsb-zonelines	untested	
846148986	204	Fei'Yin	z5o2	244.965	59.998	-26.953	206	Qu'Bia Arena	z5q1	-241.046	19.991	-25.860	lsb-zonelines	untested	
879703418	204	Fei'Yin	z5o4	264.944	-70.021	-31.225	206	Qu'Bia Arena	z5q3	-62.095	-80.027	-30.074	lsb-zonelines	untested	
913323386	205	Ifrit's Cauldron	z5p6	-419.271	227.968	27.025	123	Yuhtunga Jungle	z3fd	420.005	476.787	18.650	lsb-zonelines	untested	
812660090	205	Ifrit's Cauldron	z5p0	299.994	-85.013	12.061	124	Yhoator Jungle	z3gb	102.056	344.135	-1.571	lsb-zonelines	untested	
846214522	205	Ifrit's Cauldron	z5p2	100.340	-323.961	-3.652	124	Yhoator Jungle	z3g9	-100.461	255.806	-1.628	lsb-zonelines	untested	
879768954	205	Ifrit's Cauldron	z5p4	-58.748	110.261	46.833	207	Cloister of Flames	z5r1	-698.729	-646.659	-1.045	lsb-zonelines	untested	
812725626	206	Qu'Bia Arena	z5q0	-243.979	19.998	-27.156	204	Fei'Yin	z5o3	242.074	60.014	-25.860	lsb-zonelines	untested	
846280058	206	Qu'Bia Arena	z5q2	-65.027	-80.020	-31.190	204	Fei'Yin	z5o5	262.011	-69.998	-30.115	lsb-zonelines	untested	
812791162	207	Cloister of Flames	z5r0	-698.595	-650.200	-3.594	205	Ifrit's Cauldron	z5p5	-60.296	105.967	48.884	lsb-zonelines	untested	
812856698	208	Quicksand Caves	z5s0	940.001	-360.986	-20.088	114	Eastern Altepa Desert	z367	420.002	191.739	8.362	lsb-zonelines	untested	
846411130	208	Quicksand Caves	z5s2	700.015	-685.018	-28.008	114	Eastern Altepa Desert	z369	19.980	-321.526	16.529	lsb-zonelines	untested	
947074426	208	Quicksand Caves	z5s8	614.981	-379.983	-12.028	114	Eastern Altepa Desert	z36b	126.597	-20.012	8.245	lsb-zonelines	untested	
879965562	208	Quicksand Caves	z5s4	180.010	-145.070	-12.268	125	Western Altepa Desert	z3hb	179.988	-281.511	16.043	lsb-zonelines	untested	
913519994	208	Quicksand Caves	z5s6	-740.003	-518.989	-20.211	125	Western Altepa Desert	z3hd	-740.000	-761.537	-11.967	lsb-zonelines	untested	
1634940282	208	Quicksand Caves	z5sa	420.065	-883.002	-10.161	125	Western Altepa Desert	z3hh	-138.784	-332.049	8.934	lsb-zonelines	untested	
1668494714	208	Quicksand Caves	z5sc	-286.968	-141.236	-10.436	125	Western Altepa Desert	z3hj	-325.234	-220.852	8.777	lsb-zonelines	untested	
1702049146	208	Quicksand Caves	z5se	324.022	60.323	-10.514	125	Western Altepa Desert	z3hl	220.071	13.230	14.204	lsb-zonelines	untested	
1735603578	208	Quicksand Caves	z5sg	-59.992	259.977	-20.009	125	Western Altepa Desert	z3hn	-20.001	201.725	23.951	lsb-zonelines	untested	
